DayOfWeekKey,RespondentID,CityID,DayOfWeek,VisitFreq,Year,WeekdayEnd,dwh_create_date
12392,386468,3,Tuesday,8,2018,weekdays,00:45.2
12393,386468,3,Wednesday,8,2018,weekdays,00:45.2
12394,386468,3,Thursday,8,2018,weekdays,00:45.2
12395,386468,3,Friday,8,2018,weekdays,00:45.2
12396,386468,3,Saturday,10,2018,weekends,00:45.2
12397,386469,3,Monday,12,2018,weekdays,00:45.2
12398,386469,3,Tuesday,12,2018,weekdays,00:45.2
12399,386469,3,Wednesday,12,2018,weekdays,00:45.2
12400,386469,3,Thursday,12,2018,weekdays,00:45.2
12401,386469,3,Friday,12,2018,weekdays,00:45.2
12402,386469,3,Saturday,15,2018,weekends,00:45.2
12403,386469,3,Sunday,15,2018,weekends,00:45.2
12404,386475,5,Sunday,2,2018,weekends,00:45.2
12405,386475,5,Thursday,2,2018,weekdays,00:45.2
12406,386486,6,Sunday,5,2018,weekends,00:45.2
12407,386486,6,Wednesday,4,2018,weekdays,00:45.2
12408,386486,6,Tuesday,4,2018,weekdays,00:45.2
12409,386486,6,Saturday,4,2018,weekends,00:45.2
12410,386486,6,Friday,4,2018,weekdays,00:45.2
12411,386486,6,Monday,4,2018,weekdays,00:45.2
12412,386486,6,Thursday,4,2018,weekdays,00:45.2
12413,386524,5,Saturday,4,2018,weekends,00:45.2
12414,386524,5,Sunday,3,2018,weekends,00:45.2
12415,386524,5,Wednesday,4,2018,weekdays,00:45.2
12416,386524,5,Tuesday,4,2018,weekdays,00:45.2
12417,386525,3,Friday,4,2018,weekdays,00:45.2
12418,386525,3,Monday,4,2018,weekdays,00:45.2
12419,386525,3,Thursday,4,2018,weekdays,00:45.2
12420,386525,3,Wednesday,4,2018,weekdays,00:45.2
12421,386525,3,Tuesday,4,2018,weekdays,00:45.2
12422,386525,3,Saturday,4,2018,weekends,00:45.2
12423,386525,3,Sunday,4,2018,weekends,00:45.2
12424,386526,3,Sunday,4,2018,weekends,00:45.2
12425,386526,3,Saturday,4,2018,weekends,00:45.2
12426,386526,3,Tuesday,4,2018,weekdays,00:45.2
12427,386526,3,Wednesday,4,2018,weekdays,00:45.2
12428,386526,3,Thursday,4,2018,weekdays,00:45.2
12429,386526,3,Monday,4,2018,weekdays,00:45.2
12430,386526,3,Friday,4,2018,weekdays,00:45.2
12431,386527,3,Friday,4,2018,weekdays,00:45.2
12432,386527,3,Monday,4,2018,weekdays,00:45.2
12433,386527,3,Thursday,4,2018,weekdays,00:45.2
12434,386527,3,Wednesday,4,2018,weekdays,00:45.2
12435,386527,3,Tuesday,4,2018,weekdays,00:45.2
12436,386527,3,Saturday,4,2018,weekends,00:45.2
12437,386527,3,Sunday,4,2018,weekends,00:45.2
12438,386550,2,Sunday,2,2018,weekends,00:45.2
12439,386551,5,Tuesday,4,2018,weekdays,00:45.2
12440,386551,5,Saturday,6,2018,weekends,00:45.2
12441,386551,5,Sunday,3,2018,weekends,00:45.2
12442,386551,5,Thursday,3,2018,weekdays,00:45.2
12443,386551,5,Monday,5,2018,weekdays,00:45.2
12444,386551,5,Wednesday,5,2018,weekdays,00:45.2
12445,386551,5,Friday,2,2018,weekdays,00:45.2
12446,386598,6,Sunday,2,2018,weekends,00:45.2
12447,386646,2,Sunday,2,2018,weekends,00:45.2
12448,386646,2,Monday,3,2018,weekdays,00:45.2
12449,386646,2,Wednesday,3,2018,weekdays,00:45.2
12450,386646,2,Saturday,4,2018,weekends,00:45.2
12451,386646,2,Tuesday,2,2018,weekdays,00:45.2
12452,386646,2,Thursday,2,2018,weekdays,00:45.2
12453,386646,2,Friday,4,2018,weekdays,00:45.2
12454,386647,2,Saturday,2,2018,weekends,00:45.2
12455,386647,2,Sunday,1,2018,weekends,00:45.2
12456,386664,5,Saturday,5,2018,weekends,00:45.2
12457,386664,5,Sunday,5,2018,weekends,00:45.2
12458,386687,5,Friday,4,2018,weekdays,00:45.2
12459,386687,5,Saturday,4,2018,weekends,00:45.2
12460,386687,5,Sunday,4,2018,weekends,00:45.2
12461,386694,6,Saturday,1,2018,weekends,00:45.2
12462,386694,6,Sunday,1,2018,weekends,00:45.2
12463,386706,3,Sunday,3,2018,weekends,00:45.2
12464,386706,3,Thursday,1,2018,weekdays,00:45.2
12465,386729,3,Sunday,4,2018,weekends,00:45.2
12466,386729,3,Saturday,4,2018,weekends,00:45.2
12467,386729,3,Tuesday,4,2018,weekdays,00:45.2
12468,386729,3,Wednesday,4,2018,weekdays,00:45.2
12469,386729,3,Thursday,4,2018,weekdays,00:45.2
12470,386729,3,Monday,4,2018,weekdays,00:45.2
12471,386729,3,Friday,4,2018,weekdays,00:45.2
12472,386734,3,Tuesday,2,2018,weekdays,00:45.2
12473,386734,3,Sunday,2,2018,weekends,00:45.2
12474,386734,3,Thursday,2,2018,weekdays,00:45.2
12475,386734,3,Monday,1,2018,weekdays,00:45.2
12476,386734,3,Wednesday,1,2018,weekdays,00:45.2
12477,386734,3,Friday,1,2018,weekdays,00:45.2
12478,386734,3,Saturday,3,2018,weekends,00:45.2
12479,386735,3,Friday,4,2018,weekdays,00:45.2
12480,386735,3,Thursday,4,2018,weekdays,00:45.2
12481,386735,3,Wednesday,4,2018,weekdays,00:45.2
12482,386735,3,Tuesday,4,2018,weekdays,00:45.2
12483,386735,3,Monday,4,2018,weekdays,00:45.2
12484,386735,3,Sunday,5,2018,weekends,00:45.2
12485,386735,3,Saturday,5,2018,weekends,00:45.2
12486,386736,3,Sunday,3,2018,weekends,00:45.2
12487,386737,3,Saturday,4,2018,weekends,00:45.2
12488,386737,3,Sunday,4,2018,weekends,00:45.2
12489,386737,3,Tuesday,5,2018,weekdays,00:45.2
12490,386737,3,Wednesday,5,2018,weekdays,00:45.2
12491,386737,3,Monday,4,2018,weekdays,00:45.2
12492,386737,3,Thursday,4,2018,weekdays,00:45.2
12493,386737,3,Friday,4,2018,weekdays,00:45.2
12494,386738,3,Saturday,4,2018,weekends,00:45.2
12495,386747,3,Sunday,4,2018,weekends,00:45.2
12496,386747,3,Thursday,4,2018,weekdays,00:45.2
12497,386747,3,Wednesday,4,2018,weekdays,00:45.2
12498,386747,3,Tuesday,4,2018,weekdays,00:45.2
12499,386747,3,Monday,4,2018,weekdays,00:45.2
12500,386747,3,Friday,5,2018,weekdays,00:45.2
12501,386747,3,Saturday,5,2018,weekends,00:45.2
12502,386762,3,Monday,4,2018,weekdays,00:45.2
12503,386762,3,Tuesday,4,2018,weekdays,00:45.2
12504,386762,3,Wednesday,4,2018,weekdays,00:45.2
12505,386762,3,Thursday,4,2018,weekdays,00:45.2
12506,386762,3,Friday,4,2018,weekdays,00:45.2
12507,386762,3,Sunday,4,2018,weekends,00:45.2
12508,386762,3,Saturday,4,2018,weekends,00:45.2
12509,386763,3,Saturday,4,2018,weekends,00:45.2
12510,386763,3,Sunday,4,2018,weekends,00:45.2
12511,386763,3,Friday,4,2018,weekdays,00:45.2
12512,386763,3,Thursday,4,2018,weekdays,00:45.2
12513,386763,3,Wednesday,4,2018,weekdays,00:45.2
12514,386763,3,Tuesday,4,2018,weekdays,00:45.2
12515,386763,3,Monday,4,2018,weekdays,00:45.2
12516,386764,3,Monday,4,2018,weekdays,00:45.2
12517,386764,3,Tuesday,4,2018,weekdays,00:45.2
12518,386764,3,Wednesday,4,2018,weekdays,00:45.2
12519,386764,3,Thursday,4,2018,weekdays,00:45.2
12520,386764,3,Friday,4,2018,weekdays,00:45.2
12521,386764,3,Sunday,4,2018,weekends,00:45.2
12522,386764,3,Saturday,4,2018,weekends,00:45.2
12523,386782,5,Friday,4,2018,weekdays,00:45.2
12524,386782,5,Wednesday,4,2018,weekdays,00:45.2
12525,386782,5,Sunday,5,2018,weekends,00:45.2
12526,386782,5,Saturday,5,2018,weekends,00:45.2
12527,386782,5,Tuesday,4,2018,weekdays,00:45.2
12528,386782,5,Monday,4,2018,weekdays,00:45.2
12529,386782,5,Thursday,4,2018,weekdays,00:45.2
12530,386832,3,Saturday,4,2018,weekends,00:45.2
12531,386832,3,Sunday,4,2018,weekends,00:45.2
12532,386832,3,Friday,4,2018,weekdays,00:45.2
12533,386832,3,Thursday,4,2018,weekdays,00:45.2
12534,386832,3,Wednesday,4,2018,weekdays,00:45.2
12535,386832,3,Tuesday,4,2018,weekdays,00:45.2
12536,386832,3,Monday,4,2018,weekdays,00:45.2
12537,386847,6,Saturday,4,2018,weekends,00:45.2
12538,386847,6,Sunday,4,2018,weekends,00:45.2
12539,386847,6,Tuesday,4,2018,weekdays,00:45.2
12540,386847,6,Wednesday,4,2018,weekdays,00:45.2
12541,386847,6,Thursday,4,2018,weekdays,00:45.2
12542,386847,6,Monday,4,2018,weekdays,00:45.2
12543,386847,6,Friday,4,2018,weekdays,00:45.2
12544,386899,3,Monday,4,2018,weekdays,00:45.2
12545,386899,3,Tuesday,4,2018,weekdays,00:45.2
12546,386899,3,Wednesday,4,2018,weekdays,00:45.2
12547,386899,3,Thursday,4,2018,weekdays,00:45.2
12548,386899,3,Friday,4,2018,weekdays,00:45.2
12549,386899,3,Sunday,4,2018,weekends,00:45.2
12550,386899,3,Saturday,4,2018,weekends,00:45.2
12551,386901,6,Saturday,5,2018,weekends,00:45.2
12552,386901,6,Monday,5,2018,weekdays,00:45.2
12553,386901,6,Thursday,5,2018,weekdays,00:45.2
12554,386901,6,Friday,5,2018,weekdays,00:45.2
12555,386901,6,Sunday,3,2018,weekends,00:45.2
12556,386901,6,Tuesday,3,2018,weekdays,00:45.2
12557,386901,6,Wednesday,3,2018,weekdays,00:45.2
12558,386923,3,Saturday,4,2018,weekends,00:45.2
12559,386923,3,Sunday,4,2018,weekends,00:45.2
12560,386923,3,Friday,4,2018,weekdays,00:45.2
12561,386923,3,Thursday,4,2018,weekdays,00:45.2
12562,386923,3,Wednesday,4,2018,weekdays,00:45.2
12563,386923,3,Tuesday,4,2018,weekdays,00:45.2
12564,386923,3,Monday,4,2018,weekdays,00:45.2
12565,386993,4,Saturday,8,2018,weekends,00:45.2
12566,386993,4,Monday,8,2018,weekdays,00:45.2
12567,386993,4,Tuesday,8,2018,weekdays,00:45.2
12568,386993,4,Wednesday,8,2018,weekdays,00:45.2
12569,386993,4,Thursday,8,2018,weekdays,00:45.2
12570,386993,4,Friday,8,2018,weekdays,00:45.2
12571,386995,4,Thursday,4,2018,weekdays,00:45.2
12572,386995,4,Saturday,4,2018,weekends,00:45.2
12573,386995,4,Monday,3,2018,weekdays,00:45.2
12574,386995,4,Tuesday,3,2018,weekdays,00:45.2
12575,386995,4,Wednesday,3,2018,weekdays,00:45.2
12576,386995,4,Friday,3,2018,weekdays,00:45.2
12577,387017,6,Sunday,4,2018,weekends,00:45.2
12578,387017,6,Saturday,4,2018,weekends,00:45.2
12579,387017,6,Friday,4,2018,weekdays,00:45.2
12580,387017,6,Thursday,4,2018,weekdays,00:45.2
12581,387031,6,Saturday,4,2018,weekends,00:45.2
12582,387031,6,Sunday,4,2018,weekends,00:45.2
12583,387044,6,Saturday,2,2018,weekends,00:45.2
12584,387044,6,Sunday,2,2018,weekends,00:45.2
12585,387055,6,Sunday,2,2018,weekends,00:45.2
12586,387055,6,Saturday,1,2018,weekends,00:45.2
12587,387067,5,Monday,4,2018,weekdays,00:45.2
12588,387067,5,Tuesday,6,2018,weekdays,00:45.2
12589,387067,5,Wednesday,6,2018,weekdays,00:45.2
12590,387067,5,Thursday,6,2018,weekdays,00:45.2
12591,387067,5,Friday,6,2018,weekdays,00:45.2
12592,387067,5,Sunday,6,2018,weekends,00:45.2
12593,387067,5,Saturday,6,2018,weekends,00:45.2
12594,387104,3,Sunday,5,2018,weekends,00:45.2
12595,387150,3,Sunday,4,2018,weekends,00:45.2
12596,387164,6,Saturday,6,2018,weekends,00:45.2
12597,387164,6,Sunday,6,2018,weekends,00:45.2
12598,387167,6,Wednesday,4,2018,weekdays,00:45.2
12599,387167,6,Tuesday,4,2018,weekdays,00:45.2
12600,387167,6,Saturday,4,2018,weekends,00:45.2
12601,387167,6,Sunday,4,2018,weekends,00:45.2
12602,387167,6,Thursday,4,2018,weekdays,00:45.2
12603,387167,6,Friday,4,2018,weekdays,00:45.2
12604,387167,6,Monday,4,2018,weekdays,00:45.2
12605,387298,3,Friday,4,2018,weekdays,00:45.2
12606,387338,5,Sunday,4,2018,weekends,00:45.2
12607,387338,5,Saturday,4,2018,weekends,00:45.2
12608,387442,5,Thursday,5,2018,weekdays,00:45.2
12609,387442,5,Friday,5,2018,weekdays,00:45.2
12610,387442,5,Saturday,5,2018,weekends,00:45.2
12611,387442,5,Sunday,5,2018,weekends,00:45.2
12612,387721,4,Monday,4,2018,weekdays,00:45.2
12613,387721,4,Saturday,4,2018,weekends,00:45.2
12614,387721,4,Sunday,2,2018,weekends,00:45.2
12615,387778,4,Friday,1,2018,weekdays,00:45.2
12616,387778,4,Saturday,1,2018,weekends,00:45.2
12617,387778,4,Sunday,7,2018,weekends,00:45.2
12618,387784,3,Friday,4,2018,weekdays,00:45.2
12619,387784,3,Wednesday,4,2018,weekdays,00:45.2
12620,387801,3,Sunday,4,2018,weekends,00:45.2
12621,387870,4,Wednesday,1,2018,weekdays,00:45.2
12622,387870,4,Thursday,7,2018,weekdays,00:45.2
12623,387928,3,Sunday,4,2018,weekends,00:45.2
12624,387932,3,Friday,4,2018,weekdays,00:45.2
12625,387946,4,Sunday,4,2018,weekends,00:45.2
12626,387946,4,Tuesday,1,2018,weekdays,00:45.2
12627,387946,4,Thursday,1,2018,weekdays,00:45.2
12628,388080,2,Saturday,2,2018,weekends,00:45.2
12629,388080,2,Sunday,2,2018,weekends,00:45.2
12630,388080,2,Tuesday,2,2018,weekdays,00:45.2
12631,388339,4,Saturday,5,2018,weekends,00:45.2
12632,388339,4,Sunday,5,2018,weekends,00:45.2
12633,388339,4,Monday,4,2018,weekdays,00:45.2
12634,388339,4,Tuesday,4,2018,weekdays,00:45.2
12635,388339,4,Wednesday,4,2018,weekdays,00:45.2
12636,388339,4,Thursday,4,2018,weekdays,00:45.2
12637,388339,4,Friday,4,2018,weekdays,00:45.2
12638,388340,4,Sunday,2,2018,weekends,00:45.2
12639,388340,4,Saturday,1,2018,weekends,00:45.2
12640,388341,4,Saturday,3,2018,weekends,00:45.2
12641,388349,4,Saturday,3,2018,weekends,00:45.2
12642,388349,4,Thursday,3,2018,weekdays,00:45.2
12643,388349,4,Sunday,6,2018,weekends,00:45.2
12644,388359,4,Sunday,4,2018,weekends,00:45.2
12645,388360,4,Sunday,2,2018,weekends,00:45.2
12646,388360,4,Saturday,2,2018,weekends,00:45.2
12647,388601,6,Monday,4,2018,weekdays,00:45.2
12648,388601,6,Friday,4,2018,weekdays,00:45.2
12649,388601,6,Thursday,4,2018,weekdays,00:45.2
12650,388601,6,Saturday,4,2018,weekends,00:45.2
12651,388601,6,Tuesday,4,2018,weekdays,00:45.2
12652,388601,6,Wednesday,4,2018,weekdays,00:45.2
12653,388601,6,Sunday,5,2018,weekends,00:45.2
12654,388725,3,Saturday,4,2018,weekends,00:45.2
12655,388725,3,Sunday,4,2018,weekends,00:45.2
12656,388725,3,Friday,4,2018,weekdays,00:45.2
12657,388725,3,Wednesday,4,2018,weekdays,00:45.2
12658,388725,3,Thursday,4,2018,weekdays,00:45.2
12659,388725,3,Tuesday,4,2018,weekdays,00:45.2
12660,388725,3,Monday,4,2018,weekdays,00:45.2
12661,388788,5,Friday,4,2018,weekdays,00:45.2
12662,388788,5,Tuesday,5,2018,weekdays,00:45.2
12663,388788,5,Wednesday,5,2018,weekdays,00:45.2
12664,388788,5,Saturday,4,2018,weekends,00:45.2
12665,388788,5,Sunday,4,2018,weekends,00:45.2
12666,388788,5,Monday,4,2018,weekdays,00:45.2
12667,388788,5,Thursday,4,2018,weekdays,00:45.2
12668,389039,3,Monday,4,2018,weekdays,00:45.2
12669,389039,3,Tuesday,4,2018,weekdays,00:45.2
12670,389039,3,Thursday,4,2018,weekdays,00:45.2
12671,389039,3,Wednesday,4,2018,weekdays,00:45.2
12672,389039,3,Friday,4,2018,weekdays,00:45.2
12673,389039,3,Sunday,4,2018,weekends,00:45.2
12674,389039,3,Saturday,4,2018,weekends,00:45.2
12675,389045,6,Monday,6,2018,weekdays,00:45.2
12676,389045,6,Tuesday,6,2018,weekdays,00:45.2
12677,389045,6,Wednesday,6,2018,weekdays,00:45.2
12678,389045,6,Thursday,6,2018,weekdays,00:45.2
12679,389045,6,Friday,6,2018,weekdays,00:45.2
12680,389045,6,Saturday,6,2018,weekends,00:45.2
12681,389045,6,Sunday,6,2018,weekends,00:45.2
12682,389115,4,Sunday,4,2018,weekends,00:45.2
12683,389115,4,Saturday,4,2018,weekends,00:45.2
12684,389115,4,Wednesday,2,2018,weekdays,00:45.2
12685,389115,4,Monday,4,2018,weekdays,00:45.2
12686,389115,4,Friday,4,2018,weekdays,00:45.2
12687,389205,3,Friday,4,2018,weekdays,00:45.2
12688,389205,3,Wednesday,4,2018,weekdays,00:45.2
12689,389205,3,Thursday,4,2018,weekdays,00:45.2
12690,389205,3,Tuesday,4,2018,weekdays,00:45.2
12691,389205,3,Monday,4,2018,weekdays,00:45.2
12692,389205,3,Sunday,4,2018,weekends,00:45.2
12693,389205,3,Saturday,4,2018,weekends,00:45.2
12694,389206,3,Saturday,4,2018,weekends,00:45.2
12695,389206,3,Sunday,4,2018,weekends,00:45.2
12696,389206,3,Monday,4,2018,weekdays,00:45.2
12697,389206,3,Tuesday,4,2018,weekdays,00:45.2
12698,389206,3,Thursday,4,2018,weekdays,00:45.2
12699,389206,3,Wednesday,4,2018,weekdays,00:45.2
12700,389206,3,Friday,4,2018,weekdays,00:45.2
12701,389207,3,Friday,4,2018,weekdays,00:45.2
12702,389207,3,Wednesday,4,2018,weekdays,00:45.2
12703,389207,3,Thursday,4,2018,weekdays,00:45.2
12704,389207,3,Tuesday,4,2018,weekdays,00:45.2
12705,389207,3,Monday,4,2018,weekdays,00:45.2
12706,389207,3,Sunday,4,2018,weekends,00:45.2
12707,389207,3,Saturday,4,2018,weekends,00:45.2
12708,389251,3,Saturday,10,2018,weekends,00:45.2
12709,389251,3,Sunday,5,2018,weekends,00:45.2
12710,389255,3,Monday,4,2018,weekdays,00:45.2
12711,389255,3,Tuesday,4,2018,weekdays,00:45.2
12712,389255,3,Thursday,4,2018,weekdays,00:45.2
12713,389255,3,Wednesday,4,2018,weekdays,00:45.2
12714,389255,3,Friday,4,2018,weekdays,00:45.2
12715,389255,3,Saturday,4,2018,weekends,00:45.2
12716,389255,3,Sunday,4,2018,weekends,00:45.2
12717,389256,3,Sunday,4,2018,weekends,00:45.2
12718,389256,3,Saturday,4,2018,weekends,00:45.2
12719,389256,3,Friday,4,2018,weekdays,00:45.2
12720,389256,3,Wednesday,4,2018,weekdays,00:45.2
12721,389256,3,Thursday,4,2018,weekdays,00:45.2
12722,389256,3,Tuesday,4,2018,weekdays,00:45.2
12723,389256,3,Monday,4,2018,weekdays,00:45.2
12724,389257,3,Monday,4,2018,weekdays,00:45.2
12725,389257,3,Tuesday,4,2018,weekdays,00:45.2
12726,389257,3,Thursday,4,2018,weekdays,00:45.2
12727,389257,3,Wednesday,4,2018,weekdays,00:45.2
12728,389257,3,Friday,4,2018,weekdays,00:45.2
12729,389257,3,Saturday,4,2018,weekends,00:45.2
12730,389257,3,Sunday,4,2018,weekends,00:45.2
12731,389419,3,Sunday,4,2018,weekends,00:45.2
12732,389419,3,Saturday,4,2018,weekends,00:45.2
12733,389419,3,Friday,4,2018,weekdays,00:45.2
12734,389419,3,Wednesday,4,2018,weekdays,00:45.2
12735,389419,3,Thursday,4,2018,weekdays,00:45.2
12736,389419,3,Monday,4,2018,weekdays,00:45.2
12737,389419,3,Tuesday,4,2018,weekdays,00:45.2
12738,389424,3,Monday,4,2018,weekdays,00:45.2
12739,389424,3,Friday,4,2018,weekdays,00:45.2
12740,389425,3,Thursday,4,2018,weekdays,00:45.2
12741,389454,3,Thursday,4,2018,weekdays,00:45.2
12742,389454,3,Wednesday,4,2018,weekdays,00:45.2
12743,389454,3,Friday,4,2018,weekdays,00:45.2
12744,389454,3,Monday,4,2018,weekdays,00:45.2
12745,389454,3,Sunday,6,2018,weekends,00:45.2
12746,389454,3,Tuesday,4,2018,weekdays,00:45.2
12747,389454,3,Saturday,4,2018,weekends,00:45.2
12748,389587,6,Saturday,3,2018,weekends,00:45.2
12749,389587,6,Friday,3,2018,weekdays,00:45.2
12750,389598,3,Saturday,4,2018,weekends,00:45.2
12751,389598,3,Sunday,4,2018,weekends,00:45.2
12752,389598,3,Tuesday,4,2018,weekdays,00:45.2
12753,389598,3,Monday,4,2018,weekdays,00:45.2
12754,389598,3,Friday,4,2018,weekdays,00:45.2
12755,389598,3,Wednesday,4,2018,weekdays,00:45.2
12756,389598,3,Thursday,4,2018,weekdays,00:45.2
12757,389637,4,Sunday,3,2018,weekends,00:45.2
12758,389700,5,Tuesday,3,2018,weekdays,00:45.2
12759,389700,5,Friday,3,2018,weekdays,00:45.2
12760,389700,5,Saturday,3,2018,weekends,00:45.2
12761,389704,3,Saturday,4,2018,weekends,00:45.2
12762,389704,3,Thursday,4,2018,weekdays,00:45.2
12763,389704,3,Wednesday,4,2018,weekdays,00:45.2
12764,389704,3,Friday,4,2018,weekdays,00:45.2
12765,389704,3,Monday,4,2018,weekdays,00:45.2
12766,389704,3,Tuesday,4,2018,weekdays,00:45.2
12767,389760,4,Sunday,4,2018,weekends,00:45.2
12768,389760,4,Saturday,4,2018,weekends,00:45.2
12769,389761,4,Sunday,4,2018,weekends,00:45.2
12770,389761,4,Saturday,3,2018,weekends,00:45.2
12771,389770,3,Sunday,4,2018,weekends,00:45.2
12772,389770,3,Saturday,4,2018,weekends,00:45.2
12773,389770,3,Tuesday,4,2018,weekdays,00:45.2
12774,389770,3,Monday,4,2018,weekdays,00:45.2
12775,389770,3,Friday,4,2018,weekdays,00:45.2
12776,389770,3,Wednesday,4,2018,weekdays,00:45.2
12777,389770,3,Thursday,4,2018,weekdays,00:45.2
12778,389772,3,Thursday,4,2018,weekdays,00:45.2
12779,389772,3,Wednesday,4,2018,weekdays,00:45.2
12780,389772,3,Friday,4,2018,weekdays,00:45.2
12781,389772,3,Monday,4,2018,weekdays,00:45.2
12782,389772,3,Sunday,6,2018,weekends,00:45.2
12783,389772,3,Tuesday,4,2018,weekdays,00:45.2
12784,389772,3,Saturday,4,2018,weekends,00:45.2
12785,389783,3,Saturday,4,2018,weekends,00:45.2
12786,389783,3,Sunday,4,2018,weekends,00:45.2
12787,389783,3,Tuesday,4,2018,weekdays,00:45.2
12788,389783,3,Monday,4,2018,weekdays,00:45.2
12789,389783,3,Friday,4,2018,weekdays,00:45.2
12790,389783,3,Wednesday,4,2018,weekdays,00:45.2
12791,389783,3,Thursday,4,2018,weekdays,00:45.2
12792,389784,3,Thursday,4,2018,weekdays,00:45.2
12793,389784,3,Wednesday,4,2018,weekdays,00:45.2
12794,389784,3,Friday,4,2018,weekdays,00:45.2
12795,389784,3,Monday,4,2018,weekdays,00:45.2
12796,389784,3,Sunday,6,2018,weekends,00:45.2
12797,389784,3,Tuesday,4,2018,weekdays,00:45.2
12798,389784,3,Saturday,4,2018,weekends,00:45.2
12799,389893,5,Sunday,3,2018,weekends,00:45.2
12800,389893,5,Monday,1,2018,weekdays,00:45.2
12801,389893,5,Tuesday,1,2018,weekdays,00:45.2
12802,389893,5,Wednesday,1,2018,weekdays,00:45.2
12803,389893,5,Thursday,1,2018,weekdays,00:45.2
12804,389893,5,Friday,1,2018,weekdays,00:45.2
12805,389893,5,Saturday,2,2018,weekends,00:45.2
12806,389894,4,Sunday,5,2018,weekends,00:45.2
12807,389894,4,Saturday,5,2018,weekends,00:45.2
12808,389905,3,Saturday,4,2018,weekends,00:45.2
12809,389905,3,Sunday,4,2018,weekends,00:45.2
12810,389988,3,Sunday,5,2018,weekends,00:45.2
12811,389988,3,Saturday,5,2018,weekends,00:45.2
12812,389988,3,Monday,4,2018,weekdays,00:45.2
12813,389988,3,Friday,4,2018,weekdays,00:45.2
12814,389988,3,Wednesday,4,2018,weekdays,00:45.2
12815,389988,3,Thursday,4,2018,weekdays,00:45.2
12816,389988,3,Tuesday,4,2018,weekdays,00:45.2
12817,390025,3,Sunday,4,2018,weekends,00:45.2
12818,390102,3,Sunday,4,2018,weekends,00:45.2
12819,390115,4,Wednesday,2,2018,weekdays,00:45.2
12820,390115,4,Thursday,2,2018,weekdays,00:45.2
12821,390115,4,Friday,2,2018,weekdays,00:45.2
12822,390115,4,Saturday,3,2018,weekends,00:45.2
12823,390115,4,Sunday,3,2018,weekends,00:45.2
12824,390115,4,Monday,4,2018,weekdays,00:45.2
12825,390115,4,Tuesday,4,2018,weekdays,00:45.2
12826,390119,6,Sunday,5,2018,weekends,00:45.2
12827,390119,6,Saturday,5,2018,weekends,00:45.2
12828,390119,6,Wednesday,4,2018,weekdays,00:45.2
12829,390119,6,Tuesday,4,2018,weekdays,00:45.2
12830,390119,6,Thursday,4,2018,weekdays,00:45.2
12831,390119,6,Friday,4,2018,weekdays,00:45.2
12832,390119,6,Monday,4,2018,weekdays,00:45.2
12833,390222,4,Thursday,4,2018,weekdays,00:45.2
12834,390222,4,Friday,4,2018,weekdays,00:45.2
12835,390222,4,Monday,3,2018,weekdays,00:45.2
12836,390222,4,Tuesday,3,2018,weekdays,00:45.2
12837,390222,4,Wednesday,3,2018,weekdays,00:45.2
12838,390222,4,Sunday,4,2018,weekends,00:45.2
12839,390222,4,Saturday,4,2018,weekends,00:45.2
12840,390223,4,Sunday,4,2018,weekends,00:45.2
12841,390223,4,Saturday,4,2018,weekends,00:45.2
12842,390224,4,Friday,4,2018,weekdays,00:45.2
12843,390225,4,Saturday,4,2018,weekends,00:45.2
12844,390226,4,Monday,2,2018,weekdays,00:45.2
12845,390226,4,Tuesday,3,2018,weekdays,00:45.2
12846,390226,4,Wednesday,3,2018,weekdays,00:45.2
12847,390226,4,Thursday,3,2018,weekdays,00:45.2
12848,390226,4,Friday,3,2018,weekdays,00:45.2
12849,390226,4,Sunday,3,2018,weekends,00:45.2
12850,390226,4,Saturday,3,2018,weekends,00:45.2
12851,390232,4,Saturday,4,2018,weekends,00:45.2
12852,390232,4,Sunday,4,2018,weekends,00:45.2
12853,390233,4,Monday,2,2018,weekdays,00:45.2
12854,390233,4,Tuesday,2,2018,weekdays,00:45.2
12855,390246,5,Sunday,4,2018,weekends,00:45.2
12856,390246,5,Saturday,4,2018,weekends,00:45.2
12857,390246,5,Friday,4,2018,weekdays,00:45.2
12858,390246,5,Wednesday,4,2018,weekdays,00:45.2
12859,390246,5,Thursday,4,2018,weekdays,00:45.2
12860,390246,5,Monday,4,2018,weekdays,00:45.2
12861,390246,5,Tuesday,4,2018,weekdays,00:45.2
12862,390311,5,Tuesday,4,2018,weekdays,00:45.2
12863,390311,5,Monday,4,2018,weekdays,00:45.2
12864,390311,5,Thursday,4,2018,weekdays,00:45.2
12865,390311,5,Wednesday,4,2018,weekdays,00:45.2
12866,390311,5,Friday,4,2018,weekdays,00:45.2
12867,390311,5,Sunday,5,2018,weekends,00:45.2
12868,390311,5,Saturday,5,2018,weekends,00:45.2
12869,390348,2,Saturday,1,2018,weekends,00:45.2
12870,390348,2,Sunday,2,2018,weekends,00:45.2
12871,390349,2,Saturday,1,2018,weekends,00:45.2
12872,390349,2,Monday,1,2018,weekdays,00:45.2
12873,390349,2,Tuesday,1,2018,weekdays,00:45.2
12874,390349,2,Wednesday,1,2018,weekdays,00:45.2
12875,390350,2,Sunday,2,2018,weekends,00:45.2
12876,390350,2,Saturday,2,2018,weekends,00:45.2
12877,390352,2,Saturday,2,2018,weekends,00:45.2
12878,390352,2,Sunday,2,2018,weekends,00:45.2
