CompanionKey,RespondentID,CompanionGroup,dwh_create_date
9518,430324,Friends,2025-09-14 10:55:31.923000000
9519,430332,Boyfriend / Girlfriend,2025-09-14 10:55:31.923000000
9520,430332,Family,2025-09-14 10:55:31.923000000
9521,430333,Boyfriend / Girlfriend,2025-09-14 10:55:31.923000000
9522,430333,Friends,2025-09-14 10:55:31.923000000
9523,430334,Friends,2025-09-14 10:55:31.923000000
9524,430335,Family,2025-09-14 10:55:31.923000000
9525,430335,Friends,2025-09-14 10:55:31.923000000
9526,430336,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9527,430336,Friends,2025-09-14 10:55:31.923000000
9528,430337,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9529,430337,Family,2025-09-14 10:55:31.923000000
9530,430337,Friends,2025-09-14 10:55:31.923000000
9531,430338,Friends,2025-09-14 10:55:31.923000000
9532,430339,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9533,430339,Friends,2025-09-14 10:55:31.923000000
9534,430347,Friends,2025-09-14 10:55:31.923000000
9535,430347,Family,2025-09-14 10:55:31.923000000
9536,430348,Friends,2025-09-14 10:55:31.923000000
9537,430348,Family,2025-09-14 10:55:31.923000000
9538,430445,Friends,2025-09-14 10:55:31.923000000
9539,430445,Family,2025-09-14 10:55:31.923000000
9540,430445,Alone,2025-09-14 10:55:31.923000000
9541,430586,Family,2025-09-14 10:55:31.923000000
9542,430586,Alone,2025-09-14 10:55:31.923000000
9543,430709,Friends,2025-09-14 10:55:31.923000000
9544,430710,Friends,2025-09-14 10:55:31.923000000
9545,430711,Family,2025-09-14 10:55:31.923000000
9546,430712,Friends,2025-09-14 10:55:31.923000000
9547,430712,Family,2025-09-14 10:55:31.923000000
9548,430813,Friends,2025-09-14 10:55:31.923000000
9549,430813,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9550,430877,Friends,2025-09-14 10:55:31.923000000
9551,430877,Family,2025-09-14 10:55:31.923000000
9552,430889,Friends,2025-09-14 10:55:31.923000000
9553,430901,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9554,430901,Friends,2025-09-14 10:55:31.923000000
9555,430901,Alone,2025-09-14 10:55:31.923000000
9556,430906,Family,2025-09-14 10:55:31.923000000
9557,430906,Alone,2025-09-14 10:55:31.923000000
9558,431013,Family,2025-09-14 10:55:31.923000000
9559,431041,Friends,2025-09-14 10:55:31.923000000
9560,431041,Family,2025-09-14 10:55:31.923000000
9561,431075,Friends,2025-09-14 10:55:31.923000000
9562,431211,Friends,2025-09-14 10:55:31.923000000
9563,431391,Alone,2025-09-14 10:55:31.923000000
9564,431491,Family,2025-09-14 10:55:31.923000000
9565,431491,Alone,2025-09-14 10:55:31.923000000
9566,431586,Friends,2025-09-14 10:55:31.923000000
9567,431586,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9568,431587,Friends,2025-09-14 10:55:31.923000000
9569,431617,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9570,431617,Friends,2025-09-14 10:55:31.923000000
9571,431619,Friends,2025-09-14 10:55:31.923000000
9572,431619,Boyfriend / Girlfriend,2025-09-14 10:55:31.923000000
9573,431620,Friends,2025-09-14 10:55:31.923000000
9574,431621,Family,2025-09-14 10:55:31.923000000
9575,431621,Friends,2025-09-14 10:55:31.923000000
9576,431622,Others,2025-09-14 10:55:31.923000000
9577,431623,Friends,2025-09-14 10:55:31.923000000
9578,431624,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9579,431625,Boyfriend / Girlfriend,2025-09-14 10:55:31.923000000
9580,431625,Friends,2025-09-14 10:55:31.923000000
9581,431626,Friends,2025-09-14 10:55:31.923000000
9582,431627,Family,2025-09-14 10:55:31.923000000
9583,431628,Friends,2025-09-14 10:55:31.923000000
9584,431629,Family,2025-09-14 10:55:31.923000000
9585,431630,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9586,431631,Boyfriend / Girlfriend,2025-09-14 10:55:31.923000000
9587,431632,Family,2025-09-14 10:55:31.923000000
9588,431633,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9589,431633,Friends,2025-09-14 10:55:31.923000000
9590,431804,Friends,2025-09-14 10:55:31.923000000
9591,431804,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9592,431832,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9593,431832,Friends,2025-09-14 10:55:31.923000000
9594,431832,Family,2025-09-14 10:55:31.923000000
9595,431925,Family,2025-09-14 10:55:31.923000000
9596,431925,Friends,2025-09-14 10:55:31.923000000
9597,431926,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9598,431926,Friends,2025-09-14 10:55:31.923000000
9599,431927,Family,2025-09-14 10:55:31.923000000
9600,431927,Friends,2025-09-14 10:55:31.923000000
9601,431929,Friends,2025-09-14 10:55:31.923000000
9602,431930,Family,2025-09-14 10:55:31.923000000
9603,431931,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9604,431931,Friends,2025-09-14 10:55:31.923000000
9605,431932,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9606,431932,Friends,2025-09-14 10:55:31.923000000
9607,431933,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9608,431933,Friends,2025-09-14 10:55:31.923000000
9609,432040,Boyfriend / Girlfriend,2025-09-14 10:55:31.923000000
9610,432041,Friends,2025-09-14 10:55:31.923000000
9611,432041,Family,2025-09-14 10:55:31.923000000
9612,432056,Family,2025-09-14 10:55:31.923000000
9613,432056,Friends,2025-09-14 10:55:31.923000000
9614,432104,Friends,2025-09-14 10:55:31.923000000
9615,432169,Friends,2025-09-14 10:55:31.923000000
9616,432192,Friends,2025-09-14 10:55:31.923000000
9617,432259,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9618,432259,Friends,2025-09-14 10:55:31.923000000
9619,432259,Family,2025-09-14 10:55:31.923000000
9620,432266,Family,2025-09-14 10:55:31.923000000
9621,432307,Friends,2025-09-14 10:55:31.923000000
9622,432318,Friends,2025-09-14 10:55:31.923000000
9623,432319,Family,2025-09-14 10:55:31.923000000
9624,432319,Friends,2025-09-14 10:55:31.923000000
9625,432320,Family,2025-09-14 10:55:31.923000000
9626,432320,Friends,2025-09-14 10:55:31.923000000
9627,432405,Family,2025-09-14 10:55:31.923000000
9628,432405,Friends,2025-09-14 10:55:31.923000000
9629,432405,Alone,2025-09-14 10:55:31.923000000
9630,432414,Friends,2025-09-14 10:55:31.923000000
9631,432423,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9632,432423,Friends,2025-09-14 10:55:31.923000000
9633,432427,Friends,2025-09-14 10:55:31.923000000
9634,432428,Family,2025-09-14 10:55:31.923000000
9635,432429,Family,2025-09-14 10:55:31.923000000
9636,432430,Family,2025-09-14 10:55:31.923000000
9637,432455,Friends,2025-09-14 10:55:31.923000000
9638,432455,Alone,2025-09-14 10:55:31.923000000
9639,432464,Friends,2025-09-14 10:55:31.923000000
9640,432464,Family,2025-09-14 10:55:31.923000000
9641,432538,Friends,2025-09-14 10:55:31.923000000
9642,432539,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9643,432540,Friends,2025-09-14 10:55:31.923000000
9644,432541,Family,2025-09-14 10:55:31.923000000
9645,432542,Friends,2025-09-14 10:55:31.923000000
9646,432543,Family,2025-09-14 10:55:31.923000000
9647,432545,Friends,2025-09-14 10:55:31.923000000
9648,432621,Family,2025-09-14 10:55:31.923000000
9649,432621,Friends,2025-09-14 10:55:31.923000000
9650,432621,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9651,432637,Family,2025-09-14 10:55:31.923000000
9652,432640,Friends,2025-09-14 10:55:31.923000000
9653,432641,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9654,432641,Friends,2025-09-14 10:55:31.923000000
9655,432664,Friends,2025-09-14 10:55:31.923000000
9656,432664,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9657,432713,Friends,2025-09-14 10:55:31.923000000
9658,432752,Family,2025-09-14 10:55:31.923000000
9659,432820,Friends,2025-09-14 10:55:31.923000000
9660,432820,Family,2025-09-14 10:55:31.923000000
9661,432824,Family,2025-09-14 10:55:31.923000000
9662,432833,Friends,2025-09-14 10:55:31.923000000
9663,432833,Family,2025-09-14 10:55:31.923000000
9664,432841,Friends,2025-09-14 10:55:31.923000000
9665,432847,Family,2025-09-14 10:55:31.923000000
9666,432875,Friends,2025-09-14 10:55:31.923000000
9667,432875,Family,2025-09-14 10:55:31.923000000
9668,432875,Alone,2025-09-14 10:55:31.923000000
9669,432897,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9670,432897,Friends,2025-09-14 10:55:31.923000000
9671,432897,Family,2025-09-14 10:55:31.923000000
9672,433023,Friends,2025-09-14 10:55:31.923000000
9673,433037,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9674,433037,Friends,2025-09-14 10:55:31.923000000
9675,433076,Family,2025-09-14 10:55:31.923000000
9676,433076,Alone,2025-09-14 10:55:31.923000000
9677,433128,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9678,433128,Friends,2025-09-14 10:55:31.923000000
9679,433149,Friends,2025-09-14 10:55:31.923000000
9680,433149,Family,2025-09-14 10:55:31.923000000
9681,433234,Friends,2025-09-14 10:55:31.923000000
9682,433235,Friends,2025-09-14 10:55:31.923000000
9683,433236,Family,2025-09-14 10:55:31.923000000
9684,433237,Friends,2025-09-14 10:55:31.923000000
9685,433237,Family,2025-09-14 10:55:31.923000000
9686,433238,Friends,2025-09-14 10:55:31.923000000
9687,433238,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9688,433239,Friends,2025-09-14 10:55:31.923000000
9689,433240,Family,2025-09-14 10:55:31.923000000
9690,433240,Friends,2025-09-14 10:55:31.923000000
9691,433253,Friends,2025-09-14 10:55:31.923000000
9692,433253,Family,2025-09-14 10:55:31.923000000
9693,433256,Family,2025-09-14 10:55:31.923000000
9694,433256,Friends,2025-09-14 10:55:31.923000000
9695,433259,Family,2025-09-14 10:55:31.923000000
9696,433259,Friends,2025-09-14 10:55:31.923000000
9697,433260,Alone,2025-09-14 10:55:31.923000000
9698,433260,Family,2025-09-14 10:55:31.923000000
9699,433260,Friends,2025-09-14 10:55:31.923000000
9700,433261,Family,2025-09-14 10:55:31.923000000
9701,433261,Alone,2025-09-14 10:55:31.923000000
9702,433261,Friends,2025-09-14 10:55:31.923000000
9703,433262,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9704,433262,Friends,2025-09-14 10:55:31.923000000
9705,433272,Friends,2025-09-14 10:55:31.923000000
9706,433298,Friends,2025-09-14 10:55:31.923000000
9707,433298,Alone,2025-09-14 10:55:31.923000000
9708,433329,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9709,433329,Friends,2025-09-14 10:55:31.923000000
9710,433330,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9711,433330,Friends,2025-09-14 10:55:31.923000000
9712,433331,Family,2025-09-14 10:55:31.923000000
9713,433331,Friends,2025-09-14 10:55:31.923000000
9714,433332,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9715,433332,Friends,2025-09-14 10:55:31.923000000
9716,433333,Family,2025-09-14 10:55:31.923000000
9717,433333,Friends,2025-09-14 10:55:31.923000000
9718,433334,Boyfriend / Girlfriend,2025-09-14 10:55:31.923000000
9719,433334,Friends,2025-09-14 10:55:31.923000000
9720,433335,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9721,433335,Friends,2025-09-14 10:55:31.923000000
9722,433336,Friends,2025-09-14 10:55:31.923000000
9723,433348,Friends,2025-09-14 10:55:31.923000000
9724,433348,Alone,2025-09-14 10:55:31.923000000
9725,433366,Friends,2025-09-14 10:55:31.923000000
9726,433368,Friends,2025-09-14 10:55:31.923000000
9727,433450,Friends,2025-09-14 10:55:31.923000000
9728,433571,Friends,2025-09-14 10:55:31.923000000
9729,433571,Alone,2025-09-14 10:55:31.923000000
9730,433585,Friends,2025-09-14 10:55:31.923000000
9731,433667,Family,2025-09-14 10:55:31.923000000
9732,433667,Friends,2025-09-14 10:55:31.923000000
9733,433695,Family,2025-09-14 10:55:31.923000000
9734,433695,Friends,2025-09-14 10:55:31.923000000
9735,433696,Friends,2025-09-14 10:55:31.923000000
9736,433697,Family,2025-09-14 10:55:31.923000000
9737,433698,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9738,433698,Family,2025-09-14 10:55:31.923000000
9739,433699,Friends,2025-09-14 10:55:31.923000000
9740,433699,Family,2025-09-14 10:55:31.923000000
9741,433700,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9742,433700,Friends,2025-09-14 10:55:31.923000000
9743,433701,Friends,2025-09-14 10:55:31.923000000
9744,433702,Family,2025-09-14 10:55:31.923000000
9745,433706,Family,2025-09-14 10:55:31.923000000
9746,433706,Friends,2025-09-14 10:55:31.923000000
9747,433719,Friends,2025-09-14 10:55:31.923000000
9748,433724,Friends,2025-09-14 10:55:31.923000000
9749,433726,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9750,433732,Friends,2025-09-14 10:55:31.923000000
9751,433732,Family,2025-09-14 10:55:31.923000000
9752,433782,Friends,2025-09-14 10:55:31.923000000
9753,433782,Family,2025-09-14 10:55:31.923000000
9754,433837,Friends,2025-09-14 10:55:31.923000000
9755,433837,Family,2025-09-14 10:55:31.923000000
9756,433871,Friends,2025-09-14 10:55:31.923000000
9757,433871,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9758,433871,Alone,2025-09-14 10:55:31.923000000
9759,433877,Family,2025-09-14 10:55:31.923000000
9760,433877,Alone,2025-09-14 10:55:31.923000000
9761,433877,Friends,2025-09-14 10:55:31.923000000
9762,433938,Family,2025-09-14 10:55:31.923000000
9763,433943,Alone,2025-09-14 10:55:31.923000000
9764,433943,Family,2025-09-14 10:55:31.923000000
9765,433945,Friends,2025-09-14 10:55:31.923000000
9766,433945,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9767,433946,Family,2025-09-14 10:55:31.923000000
9768,433957,Friends,2025-09-14 10:55:31.923000000
9769,433963,Family,2025-09-14 10:55:31.923000000
9770,433981,Alone,2025-09-14 10:55:31.923000000
9771,433981,Boyfriend / Girlfriend,2025-09-14 10:55:31.923000000
9772,433981,Friends,2025-09-14 10:55:31.923000000
9773,433981,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9774,434000,Friends,2025-09-14 10:55:31.923000000
9775,434005,Family,2025-09-14 10:55:31.923000000
9776,434006,Friends,2025-09-14 10:55:31.923000000
9777,434006,Family,2025-09-14 10:55:31.923000000
9778,434021,Friends,2025-09-14 10:55:31.923000000
9779,434032,Friends,2025-09-14 10:55:31.923000000
9780,434072,Friends,2025-09-14 10:55:31.923000000
9781,434078,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9782,434078,Alone,2025-09-14 10:55:31.923000000
9783,434083,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9784,434083,Friends,2025-09-14 10:55:31.923000000
9785,434084,Boyfriend / Girlfriend,2025-09-14 10:55:31.923000000
9786,434084,Friends,2025-09-14 10:55:31.923000000
9787,434085,Friends,2025-09-14 10:55:31.923000000
9788,434088,Family,2025-09-14 10:55:31.923000000
9789,434091,Friends,2025-09-14 10:55:31.923000000
9790,434091,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9791,434097,Family,2025-09-14 10:55:31.923000000
9792,434120,Family,2025-09-14 10:55:31.923000000
9793,434177,Friends,2025-09-14 10:55:31.923000000
9794,434177,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9795,434215,Friends,2025-09-14 10:55:31.923000000
9796,434215,Family,2025-09-14 10:55:31.923000000
9797,434216,Friends,2025-09-14 10:55:31.923000000
9798,434241,Family,2025-09-14 10:55:31.923000000
9799,434241,Friends,2025-09-14 10:55:31.923000000
9800,434300,Friends,2025-09-14 10:55:31.923000000
9801,434330,Friends,2025-09-14 10:55:31.923000000
9802,434369,Family,2025-09-14 10:55:31.923000000
9803,434383,Friends,2025-09-14 10:55:31.923000000
9804,434449,Boyfriend / Girlfriend,2025-09-14 10:55:31.923000000
9805,434449,Friends,2025-09-14 10:55:31.923000000
9806,434449,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9807,434461,Friends,2025-09-14 10:55:31.923000000
9808,434464,Friends,2025-09-14 10:55:31.923000000
9809,434471,Family,2025-09-14 10:55:31.923000000
9810,434471,Friends,2025-09-14 10:55:31.923000000
9811,434487,Family,2025-09-14 10:55:31.923000000
9812,434487,Friends,2025-09-14 10:55:31.923000000
9813,434501,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9814,434502,Friends,2025-09-14 10:55:31.923000000
9815,434502,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9816,434663,Family,2025-09-14 10:55:31.923000000
9817,434720,Friends,2025-09-14 10:55:31.923000000
9818,434720,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9819,434774,Friends,2025-09-14 10:55:31.923000000
9820,434774,Family,2025-09-14 10:55:31.923000000
9821,434793,Friends,2025-09-14 10:55:31.923000000
9822,434849,Friends,2025-09-14 10:55:31.923000000
9823,434854,Family,2025-09-14 10:55:31.923000000
9824,434854,Friends,2025-09-14 10:55:31.923000000
9825,434855,Friends,2025-09-14 10:55:31.923000000
9826,434856,Friends,2025-09-14 10:55:31.923000000
9827,434897,Friends,2025-09-14 10:55:31.923000000
9828,434898,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9829,434898,Friends,2025-09-14 10:55:31.923000000
9830,435036,Friends,2025-09-14 10:55:31.923000000
9831,435039,Friends,2025-09-14 10:55:31.923000000
9832,435040,Family,2025-09-14 10:55:31.923000000
9833,435040,Friends,2025-09-14 10:55:31.923000000
9834,435041,Friends,2025-09-14 10:55:31.923000000
9835,435042,Family,2025-09-14 10:55:31.923000000
9836,435042,Friends,2025-09-14 10:55:31.923000000
9837,435043,Friends,2025-09-14 10:55:31.923000000
9838,435044,Boyfriend / Girlfriend,2025-09-14 10:55:31.923000000
9839,435044,Friends,2025-09-14 10:55:31.923000000
9840,435051,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9841,435051,Family,2025-09-14 10:55:31.923000000
9842,435052,Friends,2025-09-14 10:55:31.923000000
9843,435053,Friends,2025-09-14 10:55:31.923000000
9844,435054,Friends,2025-09-14 10:55:31.923000000
9845,435055,Friends,2025-09-14 10:55:31.923000000
9846,435056,Family,2025-09-14 10:55:31.923000000
9847,435056,Friends,2025-09-14 10:55:31.923000000
9848,435057,Family,2025-09-14 10:55:31.923000000
9849,435057,Friends,2025-09-14 10:55:31.923000000
9850,435058,Family,2025-09-14 10:55:31.923000000
9851,435058,Friends,2025-09-14 10:55:31.923000000
9852,435059,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9853,435059,Friends,2025-09-14 10:55:31.923000000
9854,435060,Alone,2025-09-14 10:55:31.923000000
9855,435061,Friends,2025-09-14 10:55:31.923000000
9856,435083,Friends,2025-09-14 10:55:31.923000000
9857,435084,Friends,2025-09-14 10:55:31.923000000
9858,435085,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9859,435085,Friends,2025-09-14 10:55:31.923000000
9860,435085,Alone,2025-09-14 10:55:31.923000000
9861,435085,Family,2025-09-14 10:55:31.923000000
9862,435106,Friends,2025-09-14 10:55:31.923000000
9863,435107,Friends,2025-09-14 10:55:31.923000000
9864,435108,Friends,2025-09-14 10:55:31.923000000
9865,435109,Friends,2025-09-14 10:55:31.923000000
9866,435111,Friends,2025-09-14 10:55:31.923000000
9867,435140,Family,2025-09-14 10:55:31.923000000
9868,435140,Friends,2025-09-14 10:55:31.923000000
9869,435140,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9870,435165,Friends,2025-09-14 10:55:31.923000000
9871,435165,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9872,435166,Family,2025-09-14 10:55:31.923000000
9873,435166,Friends,2025-09-14 10:55:31.923000000
9874,435168,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9875,435168,Family,2025-09-14 10:55:31.923000000
9876,435168,Friends,2025-09-14 10:55:31.923000000
9877,435169,Boyfriend / Girlfriend,2025-09-14 10:55:31.923000000
9878,435169,Family,2025-09-14 10:55:31.923000000
9879,435169,Friends,2025-09-14 10:55:31.923000000
9880,435170,Friends,2025-09-14 10:55:31.923000000
9881,435214,Friends,2025-09-14 10:55:31.923000000
9882,435223,Boyfriend / Girlfriend,2025-09-14 10:55:31.923000000
9883,435223,Friends,2025-09-14 10:55:31.923000000
9884,435224,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9885,435224,Friends,2025-09-14 10:55:31.923000000
9886,435225,Family,2025-09-14 10:55:31.923000000
9887,435225,Friends,2025-09-14 10:55:31.923000000
9888,435226,Family,2025-09-14 10:55:31.923000000
9889,435226,Friends,2025-09-14 10:55:31.923000000
9890,435227,Family,2025-09-14 10:55:31.923000000
9891,435227,Friends,2025-09-14 10:55:31.923000000
9892,435228,Friends,2025-09-14 10:55:31.923000000
9893,435229,Family,2025-09-14 10:55:31.923000000
9894,435229,Friends,2025-09-14 10:55:31.923000000
9895,435230,Friends,2025-09-14 10:55:31.923000000
9896,435231,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9897,435231,Friends,2025-09-14 10:55:31.923000000
9898,435232,Family,2025-09-14 10:55:31.923000000
9899,435232,Friends,2025-09-14 10:55:31.923000000
9900,435232,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9901,435233,Friends,2025-09-14 10:55:31.923000000
9902,435233,Family,2025-09-14 10:55:31.923000000
9903,435233,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9904,435234,Friends,2025-09-14 10:55:31.923000000
9905,435234,Family,2025-09-14 10:55:31.923000000
9906,435235,Friends,2025-09-14 10:55:31.923000000
9907,435235,Family,2025-09-14 10:55:31.923000000
9908,435236,Friends,2025-09-14 10:55:31.923000000
9909,435236,Family,2025-09-14 10:55:31.923000000
9910,435237,Friends,2025-09-14 10:55:31.923000000
9911,435237,Family,2025-09-14 10:55:31.923000000
9912,435238,Friends,2025-09-14 10:55:31.923000000
9913,435238,Family,2025-09-14 10:55:31.923000000
9914,435240,Boyfriend / Girlfriend,2025-09-14 10:55:31.923000000
9915,435240,Friends,2025-09-14 10:55:31.923000000
9916,435240,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9917,435268,Friends,2025-09-14 10:55:31.923000000
9918,435300,Boyfriend / Girlfriend,2025-09-14 10:55:31.923000000
9919,435300,Friends,2025-09-14 10:55:31.923000000
9920,435300,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9921,435316,Friends,2025-09-14 10:55:31.923000000
9922,435316,Alone,2025-09-14 10:55:31.923000000
9923,435316,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9924,435322,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9925,435322,Friends,2025-09-14 10:55:31.923000000
9926,435324,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9927,435324,Friends,2025-09-14 10:55:31.923000000
9928,435324,Alone,2025-09-14 10:55:31.923000000
9929,435382,Friends,2025-09-14 10:55:31.923000000
9930,435382,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9931,435383,Friends,2025-09-14 10:55:31.923000000
9932,435480,Friends,2025-09-14 10:55:31.923000000
9933,435593,Friends,2025-09-14 10:55:31.923000000
9934,435597,Family,2025-09-14 10:55:31.923000000
9935,435597,Friends,2025-09-14 10:55:31.923000000
9936,435598,Family,2025-09-14 10:55:31.923000000
9937,435598,Friends,2025-09-14 10:55:31.923000000
9938,435599,Family,2025-09-14 10:55:31.923000000
9939,435599,Friends,2025-09-14 10:55:31.923000000
9940,435612,Family,2025-09-14 10:55:31.923000000
9941,435612,Friends,2025-09-14 10:55:31.923000000
9942,435613,Family,2025-09-14 10:55:31.923000000
9943,435613,Friends,2025-09-14 10:55:31.923000000
9944,435614,Friends,2025-09-14 10:55:31.923000000
9945,435615,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9946,435615,Friends,2025-09-14 10:55:31.923000000
9947,435630,Friends,2025-09-14 10:55:31.923000000
9948,435697,Friends,2025-09-14 10:55:31.923000000
9949,435786,Friends,2025-09-14 10:55:31.923000000
9950,435786,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9951,435828,Family,2025-09-14 10:55:31.923000000
9952,435860,Family,2025-09-14 10:55:31.923000000
9953,435874,Friends,2025-09-14 10:55:31.923000000
9954,435874,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9955,435967,Friends,2025-09-14 10:55:31.923000000
9956,435967,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9957,435968,Friends,2025-09-14 10:55:31.923000000
9958,435969,Friends,2025-09-14 10:55:31.923000000
9959,435969,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9960,435970,Friends,2025-09-14 10:55:31.923000000
9961,435970,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9962,435971,Friends,2025-09-14 10:55:31.923000000
9963,435971,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9964,435972,Friends,2025-09-14 10:55:31.923000000
9965,435973,Family,2025-09-14 10:55:31.923000000
9966,435973,Friends,2025-09-14 10:55:31.923000000
9967,435974,Family,2025-09-14 10:55:31.923000000
9968,435974,Friends,2025-09-14 10:55:31.923000000
9969,435976,Friends,2025-09-14 10:55:31.923000000
9970,436002,Family,2025-09-14 10:55:31.923000000
9971,436076,Friends,2025-09-14 10:55:31.923000000
9972,436143,Friends,2025-09-14 10:55:31.923000000
9973,436143,Family,2025-09-14 10:55:31.923000000
9974,436154,Friends,2025-09-14 10:55:31.923000000
9975,436159,Family,2025-09-14 10:55:31.923000000
9976,436159,Friends,2025-09-14 10:55:31.923000000
9977,436161,Family,2025-09-14 10:55:31.923000000
9978,436239,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9979,436240,Friends,2025-09-14 10:55:31.923000000
9980,436258,Family,2025-09-14 10:55:31.923000000
9981,436263,Friends,2025-09-14 10:55:31.923000000
9982,436269,Friends,2025-09-14 10:55:31.923000000
9983,436315,Family,2025-09-14 10:55:31.923000000
9984,436315,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9985,436342,Friends,2025-09-14 10:55:31.923000000
9986,436351,Friends,2025-09-14 10:55:31.923000000
9987,436351,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9988,436352,Family,2025-09-14 10:55:31.923000000
9989,436387,Friends,2025-09-14 10:55:31.923000000
9990,436392,Family,2025-09-14 10:55:31.923000000
9991,436392,Friends,2025-09-14 10:55:31.923000000
9992,436502,Friends,2025-09-14 10:55:31.923000000
9993,436514,Family,2025-09-14 10:55:31.923000000
9994,436514,Friends,2025-09-14 10:55:31.923000000
9995,436514,Colleagues / Business partner,2025-09-14 10:55:31.923000000
9996,436515,Friends,2025-09-14 10:55:31.923000000
9997,436532,Family,2025-09-14 10:55:31.923000000
9998,436551,Friends,2025-09-14 10:55:31.923000000
9999,436610,Colleagues / Business partner,2025-09-14 10:55:31.923000000
10000,436610,Friends,2025-09-14 10:55:31.923000000
10001,436655,Friends,2025-09-14 10:55:31.923000000
10002,436686,Family,2025-09-14 10:55:31.923000000
10003,436686,Friends,2025-09-14 10:55:31.923000000
10004,436749,Colleagues / Business partner,2025-09-14 10:55:31.923000000
10005,436749,Friends,2025-09-14 10:55:31.923000000
10006,436794,Colleagues / Business partner,2025-09-14 10:55:31.923000000
10007,436864,Friends,2025-09-14 10:55:31.923000000
10008,436869,Friends,2025-09-14 10:55:31.923000000
10009,436869,Alone,2025-09-14 10:55:31.923000000
10010,436877,Family,2025-09-14 10:55:31.923000000
10011,436877,Friends,2025-09-14 10:55:31.923000000
10012,436987,Others,2025-09-14 10:55:31.923000000
10013,436987,Colleagues / Business partner,2025-09-14 10:55:31.923000000
